sc_id,time_id,time,SOAG_SRF,DMS_SRF,H2SO4_SRF,O3_SRF,H2O2_SRF,SO2_SRF,T,RELHUM,SZA,lat,chi_hyg,chi_opt1,chi_opt2,chi_abd,Mass_so4,Mass_bc,Mass_ncl,Mass_dst,Mass_pom,Mass_soa
0000,00000011,36000.0,6.037396566265443e-11,0.0,1.6672922980788244e-13,2.5316221629088184e-08,1.5666536106852217e-12,1.3932978616727329e-08,289.134,0.4033,1.7951430541315132,28.44,0.4931430976629386,0.6479464618934743,0.6479464618934743,0.7682977585798898,1.7753000905100624e-09,1.701248395407712e-09,0.0,0.0,1.2482113747165914e-09,2.3944474383300244e-09
0000,00000012,39600.0,5.848541642370817e-11,0.0,1.2621240969212953e-13,2.3564499688460166e-08,2.104681540821828e-12,1.3200268434457168e-08,289.134,0.4033,1.9714846771277887,28.44,0.4971998492582068,0.6502287085911411,0.6502287085911411,0.7684696906055657,1.6828936644441547e-09,1.6088338714730523e-09,0.0,0.0,1.1804065437021332e-09,2.256642949762903e-09
0000,00000013,43200.0,5.711523214928123e-11,0.0,1.8346982128885125e-13,2.2456496547520762e-08,3.046792685441601e-12,1.2505943176028153e-08,289.134,0.4033,2.11586467233319,28.44,0.49929333859419367,0.6515568072550696,0.6515568072550696,0.7673134434609437,1.5934949660863147e-09,1.5289364571941002e-09,0.0,0.0,1.1217855559718004e-09,2.1242998434540543e-09
0000,00000014,46800.0,5.5818221141221226e-11,0.0,2.6161381130717846e-13,2.1790821577312847e-08,4.4129754438654115e-12,1.1847959014851854e-08,289.134,0.4033,2.21303667090973,28.44,0.5041585841364409,0.6541138471182493,0.6541138471182493,0.7687206211274585,1.5106539826038216e-09,1.432601953954922e-09,0.0,0.0,1.051104623636831e-09,1.999697032231623e-09
0000,00000015,50400.0,5.450826735108369e-11,0.0,3.3985620756110016e-13,2.1438889125949063e-08,6.001927469075362e-12,1.1224423142755784e-08,289.134,0.4033,2.2473497999915555,28.44,0.5056840982486623,0.6550503072161514,0.6550503072161514,0.7673568555686254,1.4269218372373627e-09,1.3559370847187478e-09,0.0,0.0,9.94855364516249e-10,1.878816389669338e-09
0000,00000016,54000.0,5.3176684543315584e-11,0.0,4.0671490840678873e-13,2.1315643232762036e-08,7.562739195838547e-12,1.0633565272211516e-08,289.134,0.4033,2.2117809581426493,28.44,0.5111316137945859,0.6585913324864647,0.6585913324864647,0.7680386783690697,1.353498523521956e-09,1.2856429194457663e-09,0.0,0.0,9.432803112161094e-10,1.7734934735248397e-09
0000,00000017,57600.0,5.184553833140469e-11,0.0,4.580678746705186e-13,2.136298219009346e-08,8.92366128635567e-12,1.0073709956598995e-08,289.134,0.4033,2.113595993682189,28.44,0.5147656312453647,0.660848730258304,0.660848730258304,0.7681433040167811,1.292188332551477e-09,1.2229277839342996e-09,0.0,0.0,8.972660162291923e-10,1.683720566225423e-09
0000,00000018,61200.0,5.051905933655465e-11,0.0,4.972463706526608e-13,2.1540031845875562e-08,1.0017915806694552e-11,9.543259606839837e-09,289.134,0.4033,1.9685104841946264,28.44,0.5176506285109189,0.6625813335616806,0.6625813335616806,0.7683762811161975,1.2236145305020668e-09,1.1482592082041761e-09,0.0,0.0,8.424814440222053e-10,1.5833123047092371e-09
0000,00000019,64800.0,4.9203830695118613e-11,0.0,5.279174893100292e-13,2.181723595228375e-08,1.0849419444350142e-11,9.040688285422452e-09,289.134,0.4033,1.7917104850372383,28.44,0.519605857948787,0.6640705365045332,0.6640705365045332,0.7671616573344919,1.1623587355536787e-09,1.0929765124833908e-09,0.0,0.0,8.019203538193006e-10,1.4961402764547959e-09
0000,00000020,68400.0,4.7891137223189866e-11,0.0,5.546245534512375e-13,2.2172663794374382e-08,1.1453055308239424e-11,8.564540861971419e-09,289.134,0.4033,1.5942246466972314,28.44,0.522069005029848,0.6653780920808984,0.6653780920808984,0.7669452657810291,1.1060359497587666e-09,1.0329452345868657e-09,0.0,0.0,7.578752137260082e-10,1.4141488807531059e-09
0000,00000021,72000.0,4.8312456221333714e-11,0.0,2.8432931640232437e-12,3.715246799383599e-08,1.1436539702231422e-11,8.110204397572617e-09,289.134,0.4033,1.3832599064495905,28.44,0.5210730871398355,0.6648458379017296,0.6648458379017296,0.7641585348874282,1.0552534226390023e-09,9.86802154344196e-10,0.0,0.0,7.240198885548983e-10,1.340895119544774e-09
0000,00000022,75600.0,5.4137213681735055e-11,0.0,9.509596470314625e-12,4.382022856541559e-08,1.0770225766713392e-11,7.66882147016882e-09,289.134,0.4033,1.1634504049896615,28.44,0.5225255744809166,0.6644033974738924,0.6644033974738924,0.7648515290606218,1.0460396977069078e-09,9.413020211793645e-10,0.0,0.0,6.906362957057976e-10,1.3099305184563438e-09
0000,00000023,79200.0,6.733704648209785e-11,0.0,2.140362424193391e-11,5.017491552748536e-08,1.0103904401129487e-11,7.233169141962287e-09,289.134,0.4033,0.9378939847588439,28.44,0.5380340415331929,0.674500281429213,0.674500281429213,0.7698835464535961,1.032574316886979e-09,8.803077502727693e-10,0.0,0.0,6.458846045690664e-10,1.2863837455106478e-09
0000,00000024,82800.0,8.645582143901464e-11,0.0,3.739105769550221e-11,5.7539063628695826e-08,9.555173077842183e-12,6.798584802928692e-09,289.134,0.4033,0.7089084707729556,28.44,0.5525736573950936,0.6816007303907073,0.6816007303907073,0.7762315908719389,1.104668023215476e-09,8.282297969024134e-10,0.0,0.0,6.07674844051842e-10,1.3637795531678423e-09
0000,00000025,86400.0,1.0603629574352175e-10,0.0,5.4359852666549794e-11,6.595693108839026e-08,9.341561473675888e-12,6.3655304549996796e-09,289.134,0.4033,0.4788757809314216,28.44,0.5735177095442759,0.6927155873161878,0.6927155873161878,0.7837297320247515,1.23755666443824e-09,7.768489914367022e-10,0.0,0.0,5.699765831761569e-10,1.5140584877782118e-09
0001,00000001,0.0,3.0746791765583936e-11,0.0,2.7732095239141537e-13,2.2307168514262925e-08,1.753526885749225e-11,3.680937760126787e-09,291.121,0.1384,0.0,9.375,0.5810124488909437,0.6962386538591862,0.6962386538591862,0.9851886734881927,4.448353184057261e-10,2.2958664137142785e-12,0.0,0.0,1.977977217969207e-11,7.535017470405613e-10
0001,00000002,3600.0,2.9842133267020623e-11,0.0,2.904952124357452e-13,2.239625309457805e-08,1.884102468307863e-11,3.4869513910474783e-09,291.121,0.1384,2.550242724256624,9.375,0.5802041855508551,0.6957036919199895,0.6957036919199895,0.9846368888899202,4.2319468385302304e-10,2.1762369204865494e-12,0.0,0.0,1.8749118084191688e-11,7.189308692060063e-10
0001,00000003,7200.0,2.8956549631118378e-11,0.0,3.006207405732668e-13,2.2592664944081606e-08,1.972992357174658e-11,3.3031748950890066e-09,291.121,0.1384,2.310398256495131,9.375,0.57932885294546,0.6951394362204438,0.6951394362204438,0.9840262703282593,4.0217157386256405e-10,2.0647755619826376e-12,0.0,0.0,1.7788835610927276e-11,6.844087685724368e-10
0001,00000004,10800.0,2.809913418322752e-11,0.0,3.095076821776156e-13,2.2874013056462106e-08,2.0287180650929213e-11,3.1290736376039513e-09,291.121,0.1384,2.0608036429366,9.375,0.5765458418252217,0.6933884647076627,0.6933884647076627,0.9832607897991457,3.82754574634098e-10,1.970579568918216e-12,0.0,0.0,1.697730090144942e-11,6.516395643629248e-10
0001,00000005,14400.0,2.7275655126629003e-11,0.0,3.1959254612024193e-13,2.32232299842601e-08,2.0588431841520928e-11,2.9641389009792116e-09,291.121,0.1384,1.8069487848140553,9.375,0.5772068644498527,0.6939442999628996,0.6939442999628996,0.9826124425349096,3.6190858351893073e-10,1.872224878789463e-12,0.0,0.0,1.6129937417262823e-11,6.154993636470075e-10
0001,00000006,18000.0,2.6488724948166528e-11,0.0,3.295604640749024e-13,2.3799242861863456e-08,2.0695954519643166e-11,2.807887721729561e-09,291.121,0.1384,1.5509128952859408,9.375,0.5763900604910536,0.693498435191475,0.693498435191475,0.9818616346239214,3.4543863807045454e-10,1.789184483104815e-12,0.0,0.0,1.5414512469826014e-11,5.862928750761268e-10
0001,00000007,21600.0,2.7692877407537632e-11,0.0,2.411910247080573e-12,3.721235115676379e-08,1.985350134071151e-11,2.6569417179685424e-09,291.121,0.1384,1.2936592948058092,9.375,0.5747748293319389,0.6925524301593726,0.6925524301593726,0.9809156091948502,3.31294233186901e-10,1.7111642636173833e-12,0.0,0.0,1.4742338271164947e-11,5.584627691685696e-10
0001,00000008,25200.0,3.296769933740646e-11,0.0,6.938886477002875e-12,4.409546897919219e-08,1.8601337312679847e-11,2.5075615149542216e-09,291.121,0.1384,1.0357222225011002,9.375,0.5792128286024402,0.6951466714987135,0.6951466714987135,0.9806619117698955,3.3341579791275544e-10,1.6234913086664492e-12,0.0,0.0,1.3987002043895699e-11,5.509663670704644e-10
0001,00000009,28800.0,4.1336016278534715e-11,0.0,1.2657533210562666e-11,5.1277660213937926e-08,1.7334020989365305e-11,2.3592789981796425e-09,291.121,0.1384,0.7774864573566529,9.375,0.5966294070619813,0.7059984021867864,0.7059984021867864,0.9814886781768184,3.5664637362582505e-10,1.524066781547316e-12,0.0,0.0,1.313042150256138e-11,5.74404535354759e-10
0001,00000010,32400.0,4.973945130084143e-11,0.0,1.7939049234352916e-11,5.89122992470008e-08,1.6210146451871997e-11,2.2133874561009603e-09,291.121,0.1384,0.5194318754261172,9.375,0.6202460095397474,0.720950471564417,0.720950471564417,0.9824514090612559,4.00692880412234e-10,1.4247441346727722e-12,0.0,0.0,1.2274718698719272e-11,6.282557002683754e-10
0001,00000011,36000.0,5.551779899994396e-11,0.0,2.1625570393314758e-11,6.645030763224183e-08,1.5379657653792262e-11,2.072123591406829e-09,291.121,0.1384,0.26315701674317704,9.375,0.6436544235865183,0.7361279807948629,0.7361279807948629,0.9825328910823216,4.595351298310116e-10,1.3201383497711762e-12,0.0,0.0,1.137349962879781e-11,7.001541021831127e-10
0001,00000012,39600.0,5.827569743756984e-11,0.0,2.3669473566495858e-11,7.33880431223404e-08,1.4955428361389206e-11,1.937303889829287e-09,291.121,0.1384,0.05575300355321083,9.375,0.655613525878892,0.7439742299844598,0.7439742299844598,0.9811753496576466,5.257767513358503e-10,1.2584897166188157e-12,0.0,0.0,1.0842372943177458e-11,7.764935107971884e-10
0001,00000013,43200.0,5.846240086150606e-11,0.0,2.4055241820413236e-11,7.938590505353344e-08,1.5006970219426463e-11,1.8102862322367068e-09,291.121,0.1384,0.26735932138731694,9.375,0.6666507945708561,0.751452325912199,0.751452325912199,0.9789857392065542,5.949083224814612e-10,1.2097533866366477e-12,0.0,0.0,1.0422490715638796e-11,8.498391453146742e-10
0001,00000014,46800.0,5.6727282305388764e-11,0.0,2.2835148400027494e-11,8.413729537461543e-08,1.549512283141893e-11,1.692453158665495e-09,291.121,0.1384,0.5237320560528719,9.375,0.67026313729933,0.753831824290652,0.753831824290652,0.9754178161384383,6.550824945309042e-10,1.1656291274704382e-12,0.0,0.0,1.0042343252053014e-11,9.053688502809921e-10
0001,00000015,50400.0,5.341645674771743e-11,0.0,1.9834085818230677e-11,8.730363067428724e-08,1.6165408463900245e-11,1.5852995936975306e-09,291.121,0.1384,0.7818468551430243,9.375,0.6776745044660353,0.7590637316431441,0.7590637316431441,0.9728029709233751,7.030066841995511e-10,1.121333860653134e-12,0.0,0.0,9.660722491780892e-12,9.429575901366232e-10
0001,00000016,54000.0,4.8918412691374344e-11,0.0,1.521537078355593e-11,8.860496502607138e-08,1.660795584623578e-11,1.4897773324118594e-09,291.121,0.1384,1.0401575141341572,9.375,0.6795269485310346,0.7603416800470373,0.7603416800470373,0.9697714308227123,7.264418892545901e-10,1.0701757494126884e-12,0.0,0.0,9.219975687247751e-12,9.510091735398469e-10
0001,00000017,57600.0,4.3913153310887585e-11,0.0,9.839614209809072e-12,8.796998725999492e-08,1.6595494392840322e-11,1.405364579076442e-09,291.121,0.1384,1.298196459355335,9.375,0.6869283320044025,0.7657154538034029,0.7657154538034029,0.9672751211197427,7.315602199318604e-10,1.0107921797787818e-12,0.0,0.0,8.7083633950172e-12,9.413112813696707e-10
0001,00000018,61200.0,3.922411327886658e-11,0.0,4.911135155675584e-12,8.547839066334275e-08,1.6316178389878937e-11,1.3300475271879297e-09,291.121,0.1384,1.5555906699442794,9.375,0.6888353059006846,0.7673343480984236,0.7673343480984236,0.9658200514364832,7.135522573020109e-10,9.752416115919713e-13,0.0,0.0,8.402081576792315e-12,9.091707727073912e-10
0001,00000019,64800.0,3.60134958180102e-11,0.0,2.222685812481717e-12,8.2397296660732e-08,1.5660633737355678e-11,1.260025153553942e-09,291.121,0.1384,1.8118240768023897,9.375,0.6924938907187649,0.7701676040458645,0.7701676040458645,0.9624954032918075,6.904281184664242e-10,9.140261039908083e-13,0.0,0.0,7.874686434382325e-12,8.733808988858699e-10
0001,00000020,68400.0,3.4082358161658076e-11,0.0,1.1825473062368959e-12,7.985683655330503e-08,1.5086507872093673e-11,1.1935728651951758e-09,291.121,0.1384,2.065965674045737,9.375,0.6984351646295893,0.7745392032111279,0.7745392032111279,0.9608812652903345,6.590207087686385e-10,8.467956842822078e-13,0.0,0.0,7.295470510739044e-12,8.285482284301759e-10
0001,00000021,72000.0,3.2762577042974294e-11,0.0,8.444319195649232e-13,7.76481618397542e-08,1.4736627225719272e-11,1.1304595507841957e-09,291.121,0.1384,2.31599845213933,9.375,0.7000290761878517,0.7758831742919832,0.7758831742919832,0.9593233186516729,6.259331674246105e-10,7.944610421367113e-13,0.0,0.0,6.8445874399470456e-12,7.819416008423397e-10
0001,00000022,75600.0,3.17225037088707e-11,0.0,7.692397656369952e-13,7.566109998922426e-08,1.4533234883292936e-11,1.0705741467900425e-09,291.121,0.1384,2.55655370968089,9.375,0.7010054264912494,0.7768816635292652,0.7768816635292652,0.9577558441817396,5.94969765976644e-10,7.531732326063332e-13,0.0,0.0,6.488877080916113e-12,7.381725941345988e-10
0001,00000023,79200.0,3.080488884342082e-11,0.0,7.724897814639769e-13,7.38397892696011e-08,1.4409626607396917e-11,1.0138126161808495e-09,291.121,0.1384,2.7687327994724984,9.375,0.7025516661583487,0.7783522959003609,0.7783522959003609,0.9560910650673506,5.611709210352697e-10,7.109015578468336e-13,0.0,0.0,6.124690344526572e-12,6.910960005392207e-10
0001,00000024,82800.0,2.994337884191515e-11,0.0,7.866520745578934e-13,7.215562475040372e-08,1.4320927681205309e-11,9.600501149813169e-10,291.121,0.1384,2.8734512900437785,9.375,0.7017482279224269,0.7781359915890591,0.7781359915890591,0.9547007280526064,5.343765437870443e-10,6.765670244320675e-13,0.0,0.0,5.82888513356854e-12,6.530033526562323e-10
0001,00000025,86400.0,2.9114989561431045e-11,0.0,7.920153929676879e-13,7.059214890943986e-08,1.4243017263031265e-11,9.091455703813404e-10,291.121,0.1384,2.766215504432346,9.375,0.7034144980279872,0.7798292433697288,0.7798292433697288,0.953075883048053,5.085704926935339e-10,6.484061473649666e-13,0.0,0.0,5.586268346528943e-12,6.165477924979067e-10
0002,00000001,0.0,7.092955911231606e-11,0.0,2.1357853318464756e-13,8.326507171933082e-08,2.2954925797961784e-09,2.7940350104319983e-09,294.007,0.3041,0.0,-0.1197,0.7317428541802433,0.8434114166446928,0.8434114166446928,0.8997738101017404,6.991940298633893e-10,1.5179280015079067e-10,0.0,0.0,4.35186318761777e-10,1.2031736307176287e-09
0002,00000002,3600.0,6.906291290288052e-11,0.0,2.0792022792056352e-13,8.119753588403989e-08,2.178076997407881e-09,2.6467157776499633e-09,294.007,0.3041,2.5171276465237393,-0.1197,0.7400562949819628,0.8472925863116383,0.8472925863116383,0.9020628126979253,6.660305441945257e-10,1.4394151476966998e-10,0.0,0.0,4.12676871810644e-10,1.1339632817439486e-09
0002,00000003,7200.0,6.725702651809665e-11,0.0,1.962112681638121e-13,7.926636047095929e-08,2.0665251417194795e-09,2.507187069101852e-09,294.007,0.3041,2.70013035257671,-0.1197,0.7450202493282094,0.8497828907515904,0.8497828907515904,0.9025271339643899,6.349560615594027e-10,1.367020478253504e-10,0.0,0.0,3.919214936493247e-10,1.069383037763068e-09
0002,00000004,10800.0,6.550432539695935e-11,0.0,1.8596812263730206e-13,7.745958270186215e-08,1.9605502912590157e-09,2.3750334878515694e-09,294.007,0.3041,2.7802107283666224,-0.1197,0.7482147157418934,0.8513510468149138,0.8513510468149138,0.9023021061249447,6.042267087106632e-10,1.291757101156577e-10,0.0,0.0,3.703436638814714e-10,1.0053844155530747e-09
0002,00000005,14400.0,6.378439983251342e-11,0.0,1.7774336587883588e-13,7.576691727227655e-08,1.8598968440636738e-09,2.2498611526405846e-09,294.007,0.3041,2.6974852321876877,-0.1197,0.7507555416469841,0.8527741697498623,0.8527741697498623,0.9015844771023446,5.738263544594419e-10,1.2257568007560156e-10,0.0,0.0,3.5142153599400746e-10,9.44311261091868e-10
0002,00000006,18000.0,6.210198533131295e-11,0.0,1.7153414891378248e-13,7.417943285504586e-08,1.764317738924489e-09,2.131298077627912e-09,294.007,0.3041,2.5134145202920353,-0.1197,0.746777917810301,0.8513132171151939,0.8513132171151939,0.8962326770299326,5.431000770761252e-10,1.1650826047040769e-10,0.0,0.0,3.3402638945382885e-10,8.84523440722867e-10
0002,00000007,21600.0,6.045371020914343e-11,0.0,1.669819496995059e-13,7.268928473158567e-08,1.6735733791520154e-09,2.0189928562971626e-09,294.007,0.3041,2.291786599526503,-0.1197,0.7427373327526633,0.8500319566467064,0.8500319566467064,0.889555315732089,5.143195498118363e-10,1.105301682855584e-10,0.0,0.0,3.1688734248612883e-10,8.286463717793128e-10
0002,00000008,25200.0,5.883689316038944e-11,0.0,1.6408355395354455e-13,7.128950790167006e-08,1.587432248950684e-09,1.912613336605773e-09,294.007,0.3041,2.0558317953260015,-0.1197,0.7376232828060737,0.84831244836834,0.84831244836834,0.8808325257361481,4.892394413132843e-10,1.0504952220769033e-10,0.0,0.0,3.011744615807479e-10,7.786292614593512e-10
0002,00000009,28800.0,5.7251299411856364e-11,0.0,1.6206938837844197e-13,6.997385855043164e-08,1.5056714106980072e-09,1.8118454204259918e-09,294.007,0.3041,1.8138311097924098,-0.1197,0.7326527811950142,0.8467526992317659,0.8467526992317659,0.871728740789033,4.664039427353716e-10,9.968485006329454e-11,0.0,0.0,2.857940751621287e-10,7.322709331700771e-10
0002,00000010,32400.0,5.569330456242064e-11,0.0,1.6110187941200043e-13,6.873669229114472e-08,1.4280767868164853e-09,1.7163919735473926e-09,294.007,0.3041,1.5695299883257192,-0.1197,0.7289702596758778,0.8462847960912763,0.8462847960912763,0.8620155972502881,4.4364693958658907e-10,9.47827089020748e-11,0.0,0.0,2.7173975398298007e-10,6.878891080192531e-10
0002,00000011,36000.0,5.5696204885948536e-11,0.0,1.2367449980503582e-12,6.825020259182308e-08,1.3789297848061187e-09,1.6245619751948548e-09,294.007,0.3041,1.3253180399339188,-0.1197,0.7269483854007012,0.8472518060592271,0.8472518060592271,0.8512282765335759,4.2319148356614927e-10,8.996008867876587e-11,0.0,0.0,2.5791341742628375e-10,6.484461112719912e-10
0002,00000012,39600.0,6.000094386558074e-11,0.0,5.332643899734087e-12,6.940369337253769e-08,1.4074118354841e-09,1.5317600528795438e-09,294.007,0.3041,1.0836135388101935,-0.1197,0.7305372959225007,0.8509387783193985,0.8509387783193985,0.8437182850274294,4.156754135595122e-10,8.533696334008233e-11,0.0,0.0,2.4465902792087174e-10,6.269531656698725e-10
0002,00000013,43200.0,6.831045491701222e-11,0.0,1.050083449744805e-11,7.175373039075445e-08,1.5430064516806833e-09,1.4381154191808218e-09,294.007,0.3041,0.8482705965365789,-0.1197,0.7443274202752013,0.859028614164812,0.859028614164812,0.8434899073149776,4.240995709983986e-10,8.074556916223444e-11,0.0,0.0,2.314956108928093e-10,6.31582603251434e-10
0002,00000014,46800.0,7.625133065401029e-11,0.0,1.4748416564282478e-11,7.422938051217221e-08,1.7675050577572416e-09,1.346131158079093e-09,294.007,0.3041,0.6278518496486021,-0.1197,0.7640817567688107,0.8696778622770868,0.8696778622770868,0.8480935652725957,4.494306709510615e-10,7.70293467641525e-11,0.0,0.0,2.208412903748751e-10,6.627128159411743e-10
0002,00000015,50400.0,8.118819106497897e-11,0.0,1.7968822944994272e-11,7.638926455397044e-08,2.020416546557728e-09,1.2571887479978692e-09,294.007,0.3041,0.44621693256857464,-0.1197,0.7877825813406593,0.8824908344208955,0.8824908344208955,0.8561081085158695,4.782655407997136e-10,7.27841517053065e-11,0.0,0.0,2.0867041792078113e-10,6.937659666586792e-10
0002,00000016,54000.0,8.323533986986473e-11,0.0,2.04040617764034e-11,7.825117084336077e-08,2.2497730117380328e-09,1.1718847981352664e-09,294.007,0.3041,0.3671661508602849,-0.1197,0.8113610424723542,0.8955708413547961,0.8955708413547961,0.8676037444228426,5.181862541120824e-10,6.988729003081199e-11,0.0,0.0,2.0036518495299449e-10,7.299789478386931e-10
0002,00000017,57600.0,8.309084361897646e-11,0.0,2.17999632883314e-11,7.984862878912382e-08,2.422468924266953e-09,1.0911865366750693e-09,294.007,0.3041,0.44883390067828854,-0.1197,0.8369902289373189,0.9098805150373868,0.9098805150373868,0.8847797497215351,5.584053678064129e-10,6.650639655369424e-11,0.0,0.0,1.9067224441186626e-10,7.543153089216837e-10
0002,00000018,61200.0,8.130660030215146e-11,0.0,2.164062134711841e-11,8.11259332206536e-08,2.5178262530216166e-09,1.016460585457741e-09,294.007,0.3041,0.6315453017679628,-0.1197,0.8597208625511565,0.9227253713943204,0.9227253713943204,0.9070106870527169,5.94830654939987e-10,6.303576914580978e-11,0.0,0.0,1.8072203884262803e-10,7.644511489216389e-10
0002,00000019,64800.0,7.834916389004711e-11,0.0,1.959040585222027e-11,8.193666194870959e-08,2.5284053967918033e-09,9.490747924798246e-10,294.007,0.3041,0.852322645362282,-0.1197,0.8727362998514929,0.9295333800971554,0.9295333800971554,0.9364195364341658,6.238154281712029e-10,5.982096307417855e-11,0.0,0.0,1.715052669110447e-10,7.629699876375171e-10
0002,00000020,68400.0,7.453008347624721e-11,0.0,1.5554785875980304e-11,8.20632735697713e-08,2.4656499534119898e-09,8.898735479869267e-10,294.007,0.3041,1.0877654298865613,-0.1197,0.8776047344959862,0.9312734696294567,0.9312734696294567,0.9457357972386219,6.395636554188825e-10,5.6703221764943615e-11,0.0,0.0,1.6256677732609924e-10,7.479993453394798e-10
0002,00000021,72000.0,7.033781366621108e-11,0.0,1.0414398574590521e-11,8.130217226600649e-08,2.3597290427095e-09,8.386080567027273e-10,294.007,0.3041,1.329447862910657,-0.1197,0.8806796527975408,0.9323546026180471,0.9323546026180471,0.9479937972003529,6.400125012202975e-10,5.367828276019251e-11,0.0,0.0,1.5389434972315068e-10,7.218110378290081e-10
0002,00000022,75600.0,6.645827314425182e-11,0.0,5.627479769513402e-12,7.969360892916881e-08,2.240716219465262e-09,7.936304884613908e-10,294.007,0.3041,1.5735529365872585,-0.1197,0.8827082397143884,0.933138359136233,0.933138359136233,0.9492395887420177,6.244442972917041e-10,5.058993396234935e-11,0.0,0.0,1.450401277636736e-10,6.858202997777651e-10
0002,00000023,79200.0,6.327705828997808e-11,0.0,2.883725292792271e-12,7.795405019635367e-08,2.122834325564067e-09,7.518388913306522e-10,294.007,0.3041,1.81766023152159,-0.1197,0.8841407663227265,0.9338157780977481,0.9338157780977481,0.9497591961472752,6.000398989931463e-10,4.782873416256822e-11,0.0,0.0,1.3712383413815955e-10,6.465986243988264e-10
0002,00000024,82800.0,6.080912423088226e-11,0.0,1.5861247723959361e-12,7.632191977026551e-08,2.0111903170770354e-09,7.122064405562024e-10,294.007,0.3041,2.0593464754332698,-0.1197,0.8837816580226591,0.933527922672081,0.933527922672081,0.9494538726986996,5.722578832737909e-10,4.495165386979745e-11,0.0,0.0,1.2887531391750897e-10,6.050969794579615e-10
