sc_id,time_id,time,SOAG_SRF,DMS_SRF,H2SO4_SRF,O3_SRF,H2O2_SRF,SO2_SRF,T,RELHUM,SZA,lat,chi_hyg,chi_opt1,chi_opt2,chi_abd,Mass_so4,Mass_bc,Mass_ncl,Mass_dst,Mass_pom,Mass_soa
0000,00000011,36000.0,6.633188104934975e-11,0.0,4.2929307414856285e-13,8.748078406585166e-08,1.6016405156152518e-09,4.821513247396346e-09,292.277,0.4016,1.555511224486293,3.789,0.6491882710672277,0.8139144540928811,0.6249047485211324,0.7070640901883412,1.6111393193927741e-09,7.021097394888695e-10,0.0,7.445549861306646e-10,1.7156235232138507e-09,2.1023333792425775e-09
0000,00000012,39600.0,6.850539202643038e-11,0.0,4.006882081914009e-12,8.659232573275982e-08,1.5785872245787814e-09,4.560694736044037e-09,292.277,0.4016,1.2991771737565951,3.789,0.6465071092344455,0.8134807304933354,0.6228779685180416,0.7032750869339585,1.5449286341228105e-09,6.663717697644272e-10,0.0,7.072487838664625e-10,1.628296858900961e-09,2.0077905793945173e-09
0000,00000013,43200.0,7.775541069450953e-11,0.0,1.3333740492717793e-11,8.842604561239421e-08,1.6582403404579306e-09,4.292828684035504e-09,292.277,0.4016,1.0427023904868826,3.789,0.649763218077841,0.8164371988763635,0.6214045227776845,0.7057748854116099,1.538968096514572e-09,6.3081510979369e-10,0.0,6.733040310694481e-10,1.5414132297162585e-09,1.9813846080851307e-09
0000,00000014,46800.0,8.95872236973278e-11,0.0,2.1614772346084948e-11,9.173061911137048e-08,1.896492181760975e-09,4.021137204470212e-09,292.277,0.4016,0.7869316702523976,3.789,0.657245671646942,0.8195721132376896,0.625840624953956,0.7145546671098298,1.5893205152743687e-09,5.910189867803211e-10,0.0,6.242987556036367e-10,1.4441703616367586e-09,2.0267598666649358e-09
0000,00000015,50400.0,9.695653434625156e-11,0.0,2.655540886196177e-11,9.463480879152058e-08,2.2418357785722e-09,3.7552871579640686e-09,292.277,0.4016,0.5337150813637379,3.789,0.6647055670722383,0.8229213138520419,0.6302820384451302,0.7223664365384687,1.6928504417509675e-09,5.635186422675693e-10,0.0,5.866518813922989e-10,1.3769725501138749e-09,2.143509475188068e-09
0000,00000016,54000.0,9.97875993863091e-11,0.0,3.0153230605160855e-11,9.681974295404913e-08,2.590183868468845e-09,3.4981119935696123e-09,292.277,0.4016,0.2907035782922634,3.789,0.670117293758311,0.8248940709358853,0.631919888205184,0.7276788325439769,1.821163291543154e-09,5.31810876346134e-10,0.0,5.56111533452667e-10,1.2994937942672773e-09,2.257890617156225e-09
0000,00000017,57600.0,1.0013957164836472e-10,0.0,3.3029582983400656e-11,9.852836767754183e-08,2.8763442808397646e-09,3.2508120625973876e-09,292.277,0.4016,0.13598085469631868,3.789,0.6738236272917512,0.8261784823040567,0.6317716225341939,0.7284605590820994,1.9367696590589843e-09,4.97464179164417e-10,0.0,5.290755475359745e-10,1.2155667408232452e-09,2.321842850333069e-09
0000,00000018,61200.0,9.861483481585201e-11,0.0,3.4067915360414765e-11,9.987690122260984e-08,3.0718261656691373e-09,3.0168576325009043e-09,292.277,0.4016,0.2947323572428137,3.789,0.678402621343671,0.828182792006414,0.6334078155777569,0.7284603667886851,2.053029516226446e-09,4.673876364518677e-10,0.0,4.980186945739339e-10,1.142073921577977e-09,2.3610534400832725e-09
0000,00000019,64800.0,9.541347303585716e-11,0.0,3.2273259084926307e-11,1.0084866619944606e-07,3.1649352912107843e-09,2.8009840163478476e-09,292.277,0.4016,0.5380821337887686,3.789,0.6811842517323513,0.8290266043257202,0.6352925698909961,0.7257149750177796,2.1589387044574633e-09,4.4525867413911246e-10,0.0,4.740554779306347e-10,1.0880012230341405e-09,2.3789213355070594e-09
0000,00000020,68400.0,9.091546330075617e-11,0.0,2.742444731188692e-11,1.0131582576305193e-07,3.156787049579594e-09,2.6076857878714494e-09,292.277,0.4016,0.7913196229939138,3.789,0.6849818826370573,0.830878680493481,0.6377472780587188,0.721677898755523,2.2199010804544365e-09,4.2601355198581824e-10,0.0,4.5179293205685074e-10,1.0409752633923467e-09,2.3555583624864985e-09
0000,00000021,72000.0,8.542836305120682e-11,0.0,1.9930506934125512e-11,1.0102912453039842e-07,3.0659208299529416e-09,2.4396720723116187e-09,292.277,0.4016,1.0470294549576944,3.789,0.6879333208290244,0.8328066107346486,0.6376649654961691,0.7185838808657677,2.2351499094125437e-09,3.9927661939041745e-10,0.0,4.275274428838667e-10,9.75642868868595e-10,2.2907482266330796e-09
0000,00000022,75600.0,7.965498313044411e-11,0.0,1.1338016091953392e-11,9.968304339222238e-08,2.928825735826249e-09,2.2961889524338662e-09,292.277,0.4016,1.3033896522014663,3.789,0.6928392379341085,0.8360016391389117,0.6406187538474416,0.7142889190138846,2.197593710799359e-09,3.7820480948684276e-10,0.0,4.030048061718271e-10,9.241533499031094e-10,2.2032509676649934e-09
0000,00000023,79200.0,7.496772336399111e-11,0.0,3.98343859792033e-12,9.720372963148473e-08,2.780098347608807e-09,2.172151637400094e-09,292.277,0.4016,1.559551010045418,3.789,0.6952208225920261,0.8392284458689951,0.6396740341085703,0.7053405587988014,2.13060200119125e-09,3.644476392620486e-10,0.0,3.9036531800807924e-10,8.905373444226911e-10,2.1142079141672365e-09
0000,00000024,82800.0,7.274322875276755e-11,0.0,1.229716012600963e-12,9.446409315202803e-08,2.6338525161609795e-09,2.0576369624814637e-09,292.277,0.4016,1.8147798497304624,3.789,0.6975590010152536,0.8430747806374365,0.6369886119463376,0.6958657287124999,2.0304814912469347e-09,3.46044605256383e-10,0.0,3.7434806592777515e-10,8.455690492077481e-10,1.998823276043567e-09
0000,00000025,86400.0,7.066854254676138e-11,0.0,6.583372279093548e-13,9.189220710727211e-08,2.4955113081347003e-09,1.9489542986688978e-09,292.277,0.4016,2.06801760643928,3.789,0.6972300889209769,0.8465975855575333,0.6290146780963727,0.6856160242265003,1.9326245808435336e-09,3.2748498135979554e-10,0.0,3.650838357375118e-10,8.002181224962489e-10,1.8881442000171476e-09
0001,00000001,0.0,8.148878880495876e-12,0.0,9.670778531241642e-13,4.182271296034135e-08,2.284376991863442e-13,1.0242460778984575e-09,258.819,0.5542,0.0,42.71,0.6547683607449662,0.7849778119672826,0.7861559371130278,0.7460565620510378,3.541013248483811e-11,6.966333522545769e-09,7.510235228957339e-10,1.0589395159016154e-10,2.982728920393067e-09,3.58041227945578e-10
0001,00000002,3600.0,6.705403816063944e-12,0.0,8.030338183282983e-13,4.095081309377992e-08,2.3546830268008324e-13,1.1506359356961848e-09,258.819,0.5542,1.0677557293015942,42.71,0.647243278563058,0.7764574970955483,0.7774224970344958,0.7429805786856724,4.494110695493811e-11,7.581352753385185e-09,7.455942751205312e-10,1.1681645424195622e-10,3.2460576341972028e-09,4.6060263422651824e-10
0001,00000003,7200.0,5.219001767805582e-12,0.0,6.402608752554913e-13,3.8465546069016294e-08,2.379336350105676e-13,1.2895103901107249e-09,258.819,0.5542,1.1942384036303189,42.71,0.6313032051507564,0.7664155961278593,0.7671746216194067,0.7331117857624553,5.3240267972504343e-11,8.463988027212307e-09,7.409241195604681e-10,1.3355916216265883e-10,3.6239697380152144e-09,5.475735951376215e-10
0001,00000004,10800.0,3.5023933268003294e-12,0.0,4.4112733432656075e-13,3.206706382071432e-08,2.377921164404552e-13,1.4220069674069297e-09,258.819,0.5542,1.3502542471619716,42.71,0.6182289586880373,0.7589467281039749,0.7596459584093226,0.7252447362735437,5.992986378620265e-11,9.45725444688466e-09,7.432909331140247e-10,1.4539089047309058e-10,4.049250047380771e-09,6.148164316720277e-10
0001,00000005,14400.0,1.2001212595195865e-12,0.0,1.2753925301826187e-13,1.5887532976922872e-08,2.354122112700181e-13,1.5220229252774293e-09,258.819,0.5542,1.525418559108896,42.71,0.5977378222510724,0.7496266562506789,0.7502399628364573,0.7113295841257596,6.287657136219602e-11,1.0390786917455169e-08,7.411882373011917e-10,1.6064248366645884e-10,4.448954467085196e-09,6.43270369586022e-10
0001,00000006,18000.0,5.787360313517066e-13,0.0,3.9769982100618376e-14,9.94919970478512e-09,2.349167000577755e-13,1.5967755774313803e-09,258.819,0.5542,1.711905448728242,42.71,0.5567468140161524,0.7361613240670348,0.7369028744619048,0.6825980883379155,6.0243081972694e-11,1.1586229259659985e-08,7.382112984271796e-10,1.7750029156588879e-10,4.9607991031791796e-09,6.231030382386068e-10
0001,00000007,21600.0,5.142270170785326e-13,0.0,2.2035371456725335e-14,1.0828161717203133e-08,2.3715908613314366e-13,1.5126864864954814e-09,258.819,0.5542,1.9034636054604241,42.71,0.5695778213932592,0.7406954499638235,0.7415595551690092,0.6915081286832035,5.72362620240239e-11,1.1008417661135361e-08,7.308698283941528e-10,1.6806425980650624e-10,4.7134013350590885e-09,5.995186602614009e-10
0001,00000008,25200.0,4.840808050055647e-13,0.0,1.9315635656962384e-14,1.2118229851137035e-08,2.4352367215430443e-13,1.4330460162403828e-09,258.819,0.5542,2.0940799227027487,42.71,0.5814943890711396,0.7448222115706984,0.745675903348696,0.7001663694146699,5.47602933272203e-11,1.0427163501210088e-08,7.405049067621345e-10,1.5846960300113834e-10,4.4645295882073405e-09,5.812293235632452e-10
0001,00000009,28800.0,4.127271103459275e-13,0.0,1.6346629920942763e-14,1.3366470871834922e-08,2.541439389649904e-13,1.3576146222997291e-09,258.819,0.5542,2.276162287329048,42.71,0.5849586310063278,0.7441124249201126,0.7449760571587886,0.7035280482367234,5.21161452636436e-11,9.809842649691933e-09,7.483111961509329e-10,1.4884039136616003e-10,4.200215404709576e-09,5.594926823521814e-10
0001,00000010,32400.0,3.2259044170062807e-13,0.0,1.3392308755348603e-14,1.4579745773820439e-08,2.6878875489676013e-13,1.2861699403908197e-09,258.819,0.5542,2.437472134600204,42.71,0.5912822487701709,0.745828749377743,0.7467367670937113,0.7083996557403276,4.957869523012286e-11,9.265351116500951e-09,7.502891540145183e-10,1.407581497765666e-10,3.967084068447562e-09,5.370507365461663e-10
0001,00000011,36000.0,2.368076558135406e-13,0.0,1.070199562624579e-14,1.576063497520454e-08,2.8718416780288474e-13,1.218499533021715e-09,258.819,0.5542,2.5563128157135178,42.71,0.5979676440887106,0.7478756296380712,0.748756617220796,0.7134648730737455,4.7262643752326784e-11,8.735611722627752e-09,7.514289586848361e-10,1.3357222432117567e-10,3.740269058045986e-09,5.150687741576344e-10
0001,00000012,39600.0,1.6675573226328895e-13,0.0,8.314284722382882e-15,1.6909586370916685e-08,3.0909986927397675e-13,1.154401311519007e-09,258.819,0.5542,2.601305642309832,42.71,0.602796517157082,0.7500571023318129,0.7510583299537235,0.7173774141803936,4.5401264639053775e-11,8.47660187935947e-09,7.623725850690718e-10,1.2592050491988406e-10,3.6293705276092048e-09,4.969895727357844e-10
0001,00000013,43200.0,1.2063778942133492e-13,0.0,6.595361308328942e-15,1.802638026435881e-08,3.344094836042584e-13,1.093683736254041e-09,258.819,0.5542,2.554472496362141,42.71,0.6062986177234511,0.7509073174156796,0.7519404782681601,0.7203797917367082,4.290412784661488e-11,8.001953330036102e-09,7.622687805287083e-10,1.1801638433570818e-10,3.4261433995213157e-09,4.707757560103279e-10
0001,00000014,46800.0,9.09923945844596e-14,0.0,5.353557496157457e-15,1.9110976738689106e-08,3.63119229503297e-13,1.036165756318819e-09,258.819,0.5542,2.434388387305788,42.71,0.6111563627092335,0.7523158528908092,0.7533125228388674,0.7243271099801994,4.096482974807396e-11,7.597503161453097e-09,7.710089327910609e-10,1.1146513154387842e-10,3.2529726475344796e-09,4.4998630452728887e-10
0001,00000015,50400.0,7.265124795391952e-14,0.0,4.558333811749548e-15,2.0163871947546184e-08,3.9536937865565535e-13,9.81676504698975e-10,258.819,0.5542,2.2723449185236704,42.71,0.6179810123935157,0.7555416259832028,0.756507035306024,0.729269888372629,3.8999973434695017e-11,7.241317647291516e-09,7.741950140228597e-10,1.0551920332073108e-10,3.1004670532104944e-09,4.2881824947943956e-10
0001,00000016,54000.0,6.153370734302477e-14,0.0,4.114985479567544e-15,2.1186117820586977e-08,4.314183299325856e-13,9.300548103630711e-10,258.819,0.5542,2.0897895718651376,42.71,0.621411210678091,0.7569719065560847,0.7580861293749661,0.7316482066963838,3.626436372899912e-11,6.819987595546144e-09,7.549364086471673e-10,9.880481542668474e-11,2.920068953362949e-09,3.9922126914061514e-10
0001,00000017,57600.0,5.518955857525821e-14,0.0,3.922173902043518e-15,2.2179158750090427e-08,4.716205215797914e-13,8.811486081768816e-10,258.819,0.5542,1.898808978892063,42.71,0.6271951519755272,0.7587895592707108,0.7598185513454815,0.7362749816824565,3.4384062283714886e-11,6.370525024158199e-09,7.579012395192071e-10,9.267537509750267e-11,2.727625538764102e-09,3.785213516494525e-10
0001,00000018,61200.0,5.1978754554272605e-14,0.0,3.899596800635637e-15,2.3144610606726707e-08,5.164059470664485e-13,8.348143211941786e-10,258.819,0.5542,1.7069195997991076,42.71,0.6286118673684261,0.7590327909584789,0.7601508508640354,0.737233189238303,3.208727764304446e-11,6.021030862673355e-09,7.519032159152316e-10,8.849991415545945e-11,2.5779849366316324e-09,3.5345709406427687e-10
0001,00000019,64800.0,5.849646639644515e-14,0.0,3.97518956074843e-15,2.4100410974001567e-08,5.663539873875756e-13,7.909162419047487e-10,258.819,0.5542,1.5200985407508427,42.71,0.6349922874110802,0.7612460374100747,0.7623312258043831,0.7424843837243793,3.050472857434663e-11,5.629040052153826e-09,7.571218816513935e-10,8.222422307621807e-11,2.410148825529444e-09,3.3597710354878993e-10
0001,00000020,68400.0,1.8927997524683453e-12,0.0,3.263385348235569e-13,3.3189577367804306e-08,5.941749629963338e-13,7.484937329011517e-10,258.819,0.5542,1.344586879211416,42.71,0.641770625564323,0.7615353824688229,0.7625639242707329,0.7493332079908744,3.1188303531461166e-11,5.42865301366816e-09,7.806305614634404e-10,7.796234017721702e-11,2.3243504334443186e-09,3.3656037896859404e-10
0001,00000021,72000.0,3.4545807028852363e-12,0.0,4.563025739218603e-13,3.961940898662837e-08,5.861535472115042e-13,7.077067801163644e-10,258.819,0.5542,1.1882301420717578,42.71,0.6695579951073084,0.7746186215188271,0.7756003421267313,0.7705324736406903,3.4208115597709474e-11,5.259976602421455e-09,7.893814743298455e-10,7.295333496013829e-11,2.2521293707597166e-09,3.5950058770571695e-10
0001,00000022,75600.0,4.930565986908952e-12,0.0,5.654585173138321e-13,4.423205841120251e-08,5.758561330691587e-13,6.68752825655243e-10,258.819,0.5542,1.0614795748512988,42.71,0.6863250786603976,0.782123615571109,0.7829938549819281,0.7836548045698507,3.787653759620896e-11,4.946800943836757e-09,7.253584176790626e-10,6.961906618681253e-11,2.1180390216541797e-09,3.9797571867448734e-10
0001,00000023,79200.0,6.155103681393282e-12,0.0,6.808610601169108e-13,4.790491720359773e-08,5.724312962215182e-13,6.315442686089716e-10,258.819,0.5542,0.9772067720867612,42.71,0.6893530001078229,0.7833434204936853,0.7842191542492681,0.7864971402400615,4.235002767983182e-11,4.680452485308692e-09,6.409293187157942e-10,6.632692681420916e-11,2.003998364889381e-09,4.505238304938369e-10
0001,00000024,82800.0,6.718151472999155e-12,0.0,7.42650600121658e-13,5.0895333671196025e-08,5.768555839979573e-13,5.96163345125108e-10,258.819,0.5542,0.947522120864001,42.71,0.6926257438059998,0.7849112023026077,0.7857876243146693,0.789276949926123,4.6873179043686085e-11,4.4024829795096845e-09,5.767598554501751e-10,6.344855013308439e-11,1.8849820012239387e-09,5.049480391296723e-10
0001,00000025,86400.0,6.544478928172906e-12,0.0,7.289553160782275e-13,5.317442414927194e-08,5.85191889876354e-13,5.62758597359083e-10,258.819,0.5542,0.9776199500043591,42.71,0.6939326418674415,0.7854072608715164,0.7863420818646499,0.790401787411349,5.04802583902804e-11,4.139418365738946e-09,5.181371007509092e-10,6.053699094527034e-11,1.7723473665360352e-09,5.487416400758093e-10
0002,00000001,0.0,7.536033548880642e-12,0.0,2.9514483367657663e-12,3.776469844131986e-08,2.969687176459053e-13,3.270428114296539e-09,262.068,0.4823,0.0,50.07,0.6266123184818289,0.9176320373651434,0.7305011994977129,0.6752979342425924,4.83455623494065e-11,5.375585325414924e-10,8.731384470772958e-10,2.5490280154949373e-10,4.68145634650211e-09,1.4546912762123977e-10
0002,00000002,3600.0,8.490389983943638e-12,0.0,3.146471109773533e-12,3.7635510569224156e-08,3.094959085383587e-13,3.819598870167015e-09,262.068,0.48230000000000006,1.1676200943594948,50.07,0.6242911257489618,0.9140435007152232,0.7223744111086826,0.6747574533434808,7.908608135026062e-11,6.160296304111335e-10,8.613024815472962e-10,3.0455077882626567e-10,5.364840567755195e-09,2.480558522526706e-10
0002,00000003,7200.0,8.138516231551485e-12,0.0,2.9559258328776157e-12,3.7231885759564214e-08,3.207454590465847e-13,4.362716179358095e-09,262.068,0.48230000000000006,1.1908274531602219,50.07,0.621849593210292,0.910096710408876,0.7173819239966771,0.676711559034297,1.1548646242031103e-10,6.997922897486483e-10,8.68723744935671e-10,3.526457576187419e-10,6.094307610723651e-09,3.739660650753436e-10
0002,00000004,10800.0,6.542682603903391e-12,0.0,2.3881631309048567e-12,3.554865689030446e-08,3.2533459353579654e-13,4.902979060483431e-09,262.068,0.48230000000000006,1.25662284787598,50.07,0.6073297365052008,0.9050221139129724,0.7154557779612215,0.6715382029653602,1.494999702453495e-10,7.81850782440719e-10,8.660489501641772e-10,3.916380788611651e-10,6.80893351310024e-09,4.922945909389812e-10
0002,00000005,14400.0,4.6005345169151696e-12,0.0,1.7155833839459652e-12,3.176102634705996e-08,3.2420865428040104e-13,5.49631858413099e-09,262.068,0.48230000000000006,1.358230185731927,50.07,0.5978826140392771,0.9023344838950859,0.716262602883123,0.667964988417639,1.7633209946817327e-10,8.640118087359851e-10,8.641940798834193e-10,4.2496499818025357e-10,7.5244523537493e-09,5.836941016984893e-10
0002,00000006,18000.0,2.334256232169834e-12,0.0,8.414729233500661e-13,2.1832778651476158e-08,3.203775224479426e-13,6.0629367928699066e-09,262.068,0.48230000000000006,1.487315853371305,50.07,0.5795862760103132,0.900521005120806,0.7147735030594637,0.6554163175875436,1.9119427026177732e-10,9.611164193508602e-10,8.662315687138989e-10,4.660116289625135e-10,8.370110952987571e-09,6.330765413303976e-10
0002,00000007,21600.0,9.728440607342673e-13,0.0,1.9828270881286934e-13,1.3148108580896045e-08,3.2196876195067764e-13,6.4904505442827404e-09,262.068,0.48230000000000006,1.6358803945204792,50.07,0.5435080250288691,0.8987432126118349,0.7105133504477262,0.6285918310683141,1.8876336162350501e-10,1.0615018410452437e-09,8.694409097890659e-10,5.094477691381245e-10,9.244341275898888e-09,6.339293791236491e-10
0002,00000008,25200.0,7.742311197171276e-13,0.0,1.7148821070026836e-13,8.964106089403208e-09,3.323612494388357e-13,6.8058749564422296e-09,262.068,0.48230000000000006,1.796907706732552,50.07,0.5095095384569797,0.8961155077063473,0.7084888102074355,0.6051557160290184,1.8878796005152592e-10,1.1739591157893777e-09,9.031304868154699e-10,5.464391600420285e-10,1.0223702202554078e-08,6.433051782044342e-10
0002,00000009,28800.0,5.829045933384663e-13,0.0,7.595577826394148e-14,1.0083686630654738e-08,3.4901027787136353e-13,6.447590537007521e-09,262.068,0.48230000000000006,1.964091906583402,50.07,0.5271851783496808,0.8970909219391393,0.7122259674139003,0.618459694708058,1.8083526928626138e-10,1.1112016405727056e-09,9.002877851194177e-10,5.121296065333338e-10,9.677163801880768e-09,6.255749904769743e-10
0002,00000010,32400.0,5.130987323384839e-13,0.0,6.68309667754878e-14,1.1523620017384773e-08,3.7415549354749445e-13,6.1082476746791995e-09,262.068,0.48230000000000006,2.130983695666294,50.07,0.538580863371377,0.8963775192271479,0.7110095256029207,0.6277945422453884,1.7302856628262943e-10,1.0387270455252716e-09,9.080596140183446e-10,4.860508248827187e-10,9.046001551807466e-09,6.068361917955758e-10
0002,00000011,36000.0,4.104101486117713e-13,0.0,5.576435706621344e-14,1.2897503932246084e-08,4.0789441605800276e-13,5.786821198317997e-09,262.068,0.48230000000000006,2.2895400695620816,50.07,0.5511559502494714,0.8973342086621529,0.712652143561801,0.6370135831820142,1.648056149619659e-10,9.845750177600154e-10,9.084479589067003e-10,4.62134798015037e-10,8.574405737191582e-09,5.84539109703589e-10
0002,00000012,39600.0,3.0871185798076897e-13,0.0,4.411514832421627e-14,1.4217248605526093e-08,4.494931521944609e-13,5.482368722268321e-09,262.068,0.48230000000000006,2.427779318688007,50.07,0.5617240066093868,0.897616060094267,0.7110111690605818,0.644896906057873,1.5669217320919197e-10,9.231610839489265e-10,9.07676542359387e-10,4.4098702408921276e-10,8.039567886429013e-09,5.601140036079894e-10
0002,00000013,43200.0,2.2968286847309894e-13,0.0,3.381164892492786e-14,1.5489030417989018e-08,4.980724198701822e-13,5.1939879250641635e-09,262.068,0.48230000000000006,2.5270070263490005,50.07,0.5689221100274533,0.8977691549034147,0.7122074260683583,0.6509331074784966,1.4801305312176958e-10,8.669982607729059e-10,9.001240961280983e-10,4.149184351682806e-10,7.55046058168252e-09,5.319493609964011e-10
0002,00000014,46800.0,1.7199850410181672e-13,0.0,2.5393964796239512e-14,1.6715933564549237e-08,5.528746412670663e-13,4.920819346964883e-09,262.068,0.48230000000000006,2.5638783870954476,50.07,0.5759923321624315,0.8979077106497184,0.7125260844536416,0.6566781170160042,1.4069757080881417e-10,8.188975703271862e-10,8.960020195963668e-10,3.937111054492692e-10,7.131564277509575e-09,5.074509136519299e-10
0002,00000015,50400.0,1.2978731531028576e-13,0.0,1.904065147810386e-14,1.7899834238940333e-08,6.134081492476477e-13,4.6620481403341574e-09,262.068,0.48230000000000006,2.5262525153968385,50.07,0.5858329441751419,0.8983848165117911,0.7137240486804545,0.6647887469251436,1.3530318482136485e-10,7.755376020267295e-10,9.052550137453453e-10,3.7383776255555023e-10,6.7539536797862e-09,4.889900178714865e-10
0002,00000016,54000.0,1.0075142539848968e-13,0.0,1.4982146648825616e-14,1.904250158703763e-08,6.79462026415083e-13,4.416904329164737e-09,262.068,0.48230000000000006,2.4265422561041095,50.07,0.5963473754486476,0.8994682173734575,0.7147547057332665,0.6730893754890702,1.2983759327975247e-10,7.369985304797535e-10,9.166281149203884e-10,3.555694127577325e-10,6.418327008158662e-09,4.697634305487759e-10
0002,00000017,57600.0,8.178013339714944e-14,0.0,1.2671929170742027e-14,2.0146041870387373e-08,7.510399188076876e-13,4.184661611751573e-09,262.068,0.48230000000000006,2.288118838819301,50.07,0.6029131178003431,0.9000053226687922,0.7171767762398177,0.6787290856263337,1.2457253847700341e-10,7.093647844944014e-10,9.284562228670736e-10,3.389498041743248e-10,6.177671958169697e-09,4.512180061551644e-10
0002,00000018,61200.0,7.02110500626111e-14,0.0,1.1598168391418346e-14,2.1212901941305747e-08,8.282821798928662e-13,3.964635106397514e-09,262.068,0.48230000000000006,2.129604774277185,50.07,0.6127887978635658,0.9016033860979066,0.7208715447442233,0.6860521557714687,1.1794513529560272e-10,6.757175949356934e-10,9.257068293362623e-10,3.1953461679497693e-10,5.884647404439989e-09,4.2762460953790535e-10
0002,00000019,64800.0,6.448305616337395e-14,0.0,1.1440100453179687e-14,2.224566414898565e-08,9.114093403479454e-13,3.756178577826176e-09,262.068,0.48230000000000006,1.962931232657422,50.07,0.6228454621371126,0.9031230884714982,0.7208607931705073,0.6922731628631045,1.1098316803413509e-10,6.382860655471425e-10,9.157498045311953e-10,3.0696292037913753e-10,5.558666027143535e-09,4.026352101528796e-10
